69900001,Beco Estado do Acre,,Base,7735,1
69900004,Rua Barbosa Lima,,Base,7735,1
69900007,Travessa Feijó,,Base,7735,1
69900010,Rua Estado do Acre,,Base,7735,1
69900013,Travessa Cruzeiro do Sul,,Base,7735,1
69900016,Rua Sena Madureira,,Base,7735,1
69900019,Rua Xapuri,,Base,7735,1
69900022,Beco do Mercado,,Base,7735,1
69900025,Rua Floriano Peixoto,- até 351/352,Base,7735,1
69900028,Avenida Epaminondas Jácome,- de 3121 ao fim - lado ímpar,Base,7735,1
69900031,Travessa Brasiléia,,Base,7735,1
69900034,Avenida Epaminondas Jácome,- de 3122 ao fim - lado par,Base,7735,1
69900037,Rua Plínio Brandão,,Base,7735,1
69900040,Travessa Tarauacá,,Base,7735,1
69900043,Rua Benjamin Constant,- de 1241/1242 ao fim,Base,7735,1
69900046,Rua Floriano Peixoto,- de 353/354 a 478/479,Base,7735,1
69900050,Avenida Epaminondas Jácome,- de 2375 a 3119 - lado ímpar,Centro,7735,1
69900052,Beco Arlindo,,Centro,7735,1
69900054,Praça dos Catraeiros,,Centro,7735,1
69900056,Avenida Epaminondas Jácome,- de 2374 a 3120 - lado par,Centro,7735,1
69900058,Rua Arlindo Porto Leal,,Centro,7735,1
69900060,Avenida Getúlio Vargas,- até 739/740,Centro,7735,1
69900062,Rua Benjamin Constant,- de 500 a 1240 - lado par,Centro,7735,1
69900064,Rua Benjamin Constant,- de 499 a 1239 - lado ímpar,Centro,7735,1
69900066,Rua Marechal Deodoro,- até 301 - lado ímpar,Centro,7735,1
69900068,Rua Marechal Deodoro,- até 302 - lado par,Centro,7735,1
69900070,Rua Quintino Bocaiúva,,Centro,7735,1
69900072,Rua Sergipe,- lado par,Centro,7735,1
69900074,Travessa Sergipe,,Centro,7735,1
69900076,Avenida Brasil,- lado ímpar,Centro,7735,1
69900078,Avenida Brasil,- lado par,Centro,7735,1
69900080,Rua Plácido de Castro,,Centro,7735,1
69900082,Rua Doutor Franco Ribeiro,,Centro,7735,1
69900084,Rua Rui Barbosa,,Centro,7735,1
69900086,Rua Fausto Robalo,,Centro,7735,1
69900088,Avenida Ceará,- de 957 a 1857 - lado ímpar,Centro,7735,1
69900090,Rua Floriano Peixoto,- de 480 ao fim - lado par,Centro,7735,1
